institute,person,run,status
38,752,11,prim
57,1152,11,prim
54,751,11,prim
8,608,11,prim
30,1153,11,prim
62,334,11,prim
57,1154,11,prim
43,335,11,prim
51,825,11,prim
6,942,11,prim
8,336,11,prim
26,337,11,prim
54,339,11,prim
2,341,11,prim
26,741,11,prim
15,343,11,prim
8,345,11,prim
27,631,11,prim
11,945,11,prim
66,893,11,prim
40,1157,11,prim
5,346,11,prim
45,759,11,prim
74,347,11,prim
9,760,11,prim
57,662,11,prim
69,349,11,prim
15,351,11,prim
69,764,11,prim
51,947,11,prim
51,948,11,prim
19,353,11,prim
78,354,11,prim
46,924,11,prim
39,689,11,prim
61,689,11,prim
47,762,11,prim
1,904,11,prim
8,357,11,prim
40,1159,11,prim
69,358,11,prim
26,359,11,prim
69,360,11,prim
8,609,11,prim
65,361,11,prim
30,894,11,prim
30,362,11,prim
69,362,11,prim
79,951,11,prim
65,363,11,prim
69,1161,11,prim
40,364,11,prim
7,774,11,prim
69,365,11,prim
32,1228,11,prim
43,805,11,prim
69,805,11,prim
26,366,11,prim
27,1162,11,prim
7,771,11,prim
57,368,11,prim
30,1163,11,prim
15,372,11,prim
57,373,11,prim
61,374,11,prim
62,374,11,prim
67,1164,11,prim
74,633,11,prim
9,147,11,prim
51,375,11,prim
69,1099,11,prim
8,705,11,prim
54,376,11,prim
10,377,11,prim
10,378,11,prim
40,379,11,prim
38,634,11,prim
56,381,11,prim
8,382,11,prim
22,383,11,prim
61,385,11,prim
74,1229,11,prim
53,386,11,prim
1,826,11,prim
69,865,11,prim
9,1165,11,prim
4,895,11,prim
72,866,11,prim
42,388,11,prim
40,1166,11,prim
69,954,11,prim
8,610,11,prim
27,956,11,prim
42,389,11,prim
30,1168,11,prim
68,808,11,prim
40,391,11,prim
61,393,11,prim
40,671,11,prim
3,394,11,prim
75,663,11,prim
27,211,11,prim
68,916,11,prim
13,395,11,prim
23,1170,11,prim
8,398,11,prim
20,827,11,prim
13,399,11,prim
59,400,11,prim
30,260,11,prim
69,664,11,prim
51,828,11,prim
63,906,11,prim
29,1172,11,prim
13,723,11,prim
13,965,11,prim
23,404,11,prim
78,1245,11,prim
69,636,11,prim
51,699,11,prim
9,405,11,prim
30,406,11,prim
36,867,11,prim
54,1173,11,prim
21,408,11,prim
9,810,11,prim
1,1103,11,prim
25,409,11,prim
37,410,11,prim
74,411,11,prim
74,1105,11,prim
12,31,11,prim
75,637,11,prim
30,1175,11,prim
22,1230,11,prim
61,415,11,prim
51,780,11,prim
36,497,11,prim
61,416,11,prim
74,416,11,prim
69,1106,11,prim
31,417,11,prim
61,973,11,prim
18,418,11,prim
74,419,11,prim
8,611,11,prim
9,811,11,prim
38,154,11,prim
1,625,11,prim
61,724,11,prim
51,975,11,prim
32,639,11,prim
60,672,11,prim
60,1176,11,prim
69,424,11,prim
51,763,11,prim
23,976,11,prim
23,979,11,prim
43,793,11,prim
8,427,11,prim
8,612,11,prim
52,746,11,prim
58,428,11,prim
27,700,11,prim
13,1246,11,prim
36,1246,11,prim
69,430,11,prim
24,831,11,prim
24,859,11,prim
79,641,11,prim
43,725,11,prim
38,1177,11,prim
39,775,11,prim
61,775,11,prim
33,1178,11,prim
47,434,11,prim
38,642,11,prim
8,613,11,prim
30,690,11,prim
54,985,11,prim
4,918,11,prim
60,435,11,prim
25,684,11,prim
20,987,11,prim
37,643,11,prim
37,870,11,prim
33,645,11,prim
11,783,11,prim
79,993,11,prim
24,858,11,prim
27,776,11,prim
19,998,11,prim
8,441,11,prim
22,872,11,prim
9,794,11,prim
69,812,11,prim
40,1179,11,prim
60,740,11,prim
13,873,11,prim
60,695,11,prim
62,446,11,prim
56,727,11,prim
60,874,11,prim
33,875,11,prim
60,1180,11,prim
15,1181,11,prim
33,907,11,prim
43,451,11,prim
61,453,11,prim
63,453,11,prim
65,1183,11,prim
61,688,11,prim
27,1184,11,prim
79,454,11,prim
55,455,11,prim
8,674,11,prim
68,456,11,prim
15,647,11,prim
30,457,11,prim
30,458,11,prim
38,1185,11,prim
43,459,11,prim
20,729,11,prim
43,648,11,prim
37,798,11,prim
69,857,11,prim
11,813,11,prim
69,1186,11,prim
43,650,11,prim
65,709,11,prim
27,814,11,prim
8,614,11,prim
8,615,11,prim
69,833,11,prim
12,462,11,prim
59,251,11,prim
79,815,11,prim
42,804,11,prim
69,1187,11,prim
16,463,11,prim
32,651,11,prim
43,465,11,prim
30,1188,11,prim
75,466,11,prim
8,467,11,prim
69,1111,11,prim
1,1141,11,prim
75,468,11,prim
7,469,11,prim
77,1017,11,prim
32,652,11,prim
15,1112,11,prim
69,816,11,prim
38,470,11,prim
15,685,11,prim
59,471,11,prim
29,1189,11,prim
31,1018,11,prim
13,908,11,prim
6,1233,11,prim
14,273,11,prim
43,474,11,prim
14,834,11,prim
22,834,11,prim
30,1190,11,prim
27,876,11,prim
49,1113,11,prim
55,1021,11,prim
9,896,11,prim
65,1191,11,prim
27,476,11,prim
67,150,11,prim
74,730,11,prim
36,796,11,prim
25,1022,11,prim
46,711,11,prim
32,1192,11,prim
36,877,11,prim
77,677,11,prim
5,915,11,prim
8,480,11,prim
73,1025,11,prim
74,909,11,prim
5,679,11,prim
68,878,11,prim
6,1115,11,prim
52,799,11,prim
9,482,11,prim
8,617,11,prim
51,1027,11,prim
51,836,11,prim
38,237,11,prim
39,897,11,prim
63,484,11,prim
68,879,11,prim
39,1028,11,prim
36,731,11,prim
14,485,11,prim
78,487,11,prim
61,488,11,prim
25,489,11,prim
39,800,11,prim
61,490,11,prim
73,491,11,prim
72,898,11,prim
51,1034,11,prim
5,1035,11,prim
25,817,11,prim
61,817,11,prim
74,913,11,prim
1,1117,11,prim
63,1199,11,prim
36,1234,11,prim
68,910,11,prim
27,294,11,prim
8,712,11,prim
62,712,11,prim
33,880,11,prim
13,1038,11,prim
38,493,11,prim
8,618,11,prim
25,1039,11,prim
61,881,11,prim
63,881,11,prim
30,495,11,prim
13,1040,11,prim
62,713,11,prim
61,882,11,prim
63,882,11,prim
45,499,11,prim
45,1201,11,prim
25,500,11,prim
13,501,11,prim
8,714,11,prim
69,118,11,prim
28,142,11,prim
55,504,11,prim
20,1042,11,prim
11,654,11,prim
66,1043,11,prim
37,860,11,prim
55,505,11,prim
23,912,11,prim
30,506,11,prim
27,622,11,prim
17,665,11,prim
55,1046,11,prim
32,507,11,prim
38,283,11,prim
30,838,11,prim
69,786,11,prim
54,1203,11,prim
8,508,11,prim
8,509,11,prim
8,676,11,prim
29,1204,11,prim
49,883,11,prim
8,510,11,prim
14,1120,11,prim
1,512,11,prim
33,513,11,prim
33,1122,11,prim
77,515,11,prim
15,749,11,prim
21,517,11,prim
68,839,11,prim
60,104,11,prim
60,520,11,prim
46,696,11,prim
56,1052,11,prim
75,673,11,prim
44,521,11,prim
9,772,11,prim
30,522,11,prim
60,10,11,prim
32,525,11,prim
24,1054,11,prim
12,1206,11,prim
69,528,11,prim
36,414,11,prim
8,529,11,prim
74,1235,11,prim
31,1058,11,prim
60,532,11,prim
74,801,11,prim
23,819,11,prim
31,533,11,prim
69,1062,11,prim
36,535,11,prim
75,1123,11,prim
9,536,11,prim
61,538,11,prim
23,885,11,prim
9,539,11,prim
5,914,11,prim
69,1207,11,prim
77,540,11,prim
30,886,11,prim
26,541,11,prim
73,543,11,prim
25,544,11,prim
74,545,11,prim
61,546,11,prim
5,706,11,prim
29,1236,11,prim
8,678,11,prim
43,670,11,prim
57,547,11,prim
37,692,11,prim
27,1209,11,prim
4,789,11,prim
4,790,11,prim
4,549,11,prim
15,1210,11,prim
51,1069,11,prim
32,1237,11,prim
32,1238,11,prim
10,550,11,prim
10,1211,11,prim
51,840,11,prim
51,1071,11,prim
26,745,11,prim
42,551,11,prim
43,552,11,prim
72,553,11,prim
8,554,11,prim
4,1240,11,prim
57,555,11,prim
8,861,11,prim
45,556,11,prim
47,557,11,prim
78,558,11,prim
8,559,11,prim
14,1072,11,prim
27,1213,11,prim
25,560,11,prim
8,715,11,prim
32,1241,11,prim
69,841,11,prim
78,562,11,prim
13,1247,11,prim
65,666,11,prim
13,802,11,prim
61,564,11,prim
74,1248,11,prim
53,566,11,prim
69,797,11,prim
66,567,11,prim
8,619,11,prim
4,842,11,prim
68,657,11,prim
18,568,11,prim
55,843,11,prim
54,570,11,prim
27,298,11,prim
30,925,11,prim
74,844,11,prim
8,620,11,prim
29,574,11,prim
16,845,11,prim
29,845,11,prim
25,575,11,prim
1,1130,11,prim
1,576,11,prim
8,621,11,prim
60,1215,11,prim
77,577,11,prim
13,578,11,prim
13,899,11,prim
26,1080,11,prim
9,1216,11,prim
8,579,11,prim
19,889,11,prim
15,667,11,prim
15,581,11,prim
75,582,11,prim
78,583,11,prim
33,890,11,prim
16,584,11,prim
30,847,11,prim
16,585,11,prim
60,660,11,prim
55,586,11,prim
25,767,11,prim
74,750,11,prim
61,1084,11,prim
63,1084,11,prim
61,587,11,prim
13,848,11,prim
1,1217,11,prim
55,588,11,prim
30,900,11,prim
8,589,11,prim
30,891,11,prim
27,590,11,prim
15,591,11,prim
27,892,11,prim
8,592,11,prim
14,593,11,prim
13,594,11,prim
13,1218,11,prim
26,596,11,prim
12,1219,11,prim
59,1220,11,prim
23,598,11,prim
61,599,11,prim
74,1249,11,prim
20,856,11,prim
43,753,11,prim
41,601,11,prim
54,601,11,prim
79,1242,11,prim
38,602,11,prim
15,603,11,prim
32,1243,11,prim
27,1135,11,prim
7,849,11,prim
60,1223,11,prim
12,1224,11,prim
15,1225,11,prim
12,1226,11,prim
12,682,11,prim
32,607,11,prim
1,1138,11,prim
43,669,11,prim
69,1142,11,prim
15,603,6,prim
50,604,6,prim
60,1223,6,prim
57,605,6,prim
15,1225,6,prim
12,1226,6,prim
12,682,6,prim
78,606,6,prim
54,788,6,prim
32,607,6,prim
43,669,6,prim
72,1124,11,prim
20,1102,12,prim
27,1114,11,prim
27,1114,12,prim
56,901,11,prim
56,901,10,prim
1,1147,13,prim
61,1548,13,prim
57,1255,2,prim
15,749,10,prim
15,749,13,prim
69,1559,14,prim
69,1560,14,prim
69,1561,14,prim
23,1562,14,prim
11,1563,14,prim
66,1564,14,prim
20,1565,14,prim
13,1567,14,prim
23,1568,14,prim
13,1569,14,prim
48,1570,14,prim
36,1571,14,prim
51,1572,14,prim
69,1573,14,prim
37,1574,14,prim
52,1575,14,prim
52,1576,14,prim
74,1577,14,prim
46,1578,14,prim
68,1580,14,prim
18,1581,14,prim
1,1582,14,prim
1,1583,14,prim
48,1584,14,prim
55,1585,14,prim
79,1586,14,prim
68,1587,14,prim
56,1589,14,prim
48,1590,14,prim
3,1591,14,prim
51,1592,14,prim
51,1593,14,prim
69,1594,14,prim
14,1595,14,prim
60,10,14,prim
12,31,14,prim
48,86,14,prim
60,104,14,prim
69,118,14,prim
28,142,14,prim
8,147,14,prim
67,150,14,prim
38,154,14,prim
27,167,14,prim
27,211,14,prim
38,237,14,prim
59,251,14,prim
30,260,14,prim
43,273,14,prim
38,283,14,prim
27,294,14,prim
27,298,14,prim
14,303,14,prim
48,304,14,prim
68,305,14,prim
61,306,14,prim
68,308,14,prim
61,309,14,prim
57,314,14,prim
26,315,14,prim
21,316,14,prim
21,317,14,prim
9,319,14,prim
6,322,14,prim
8,325,14,prim
8,327,14,prim
64,330,14,prim
62,334,14,prim
43,335,14,prim
26,337,14,prim
30,340,14,prim
15,343,14,prim
8,345,14,prim
74,347,14,prim
77,349,14,prim
15,351,14,prim
19,353,14,prim
78,354,14,prim
8,357,14,prim
69,358,14,prim
26,359,14,prim
69,360,14,prim
65,361,14,prim
69,362,14,prim
65,363,14,prim
40,364,14,prim
69,365,14,prim
26,366,14,prim
57,368,14,prim
15,372,14,prim
63,373,14,prim
61,374,14,prim
51,375,14,prim
54,376,14,prim
10,377,14,prim
10,378,14,prim
40,379,14,prim
56,381,14,prim
8,382,14,prim
22,383,14,prim
53,386,14,prim
42,388,14,prim
42,389,14,prim
40,391,14,prim
61,393,14,prim
3,394,14,prim
13,395,14,prim
8,398,14,prim
13,399,14,prim
59,400,14,prim
23,404,14,prim
9,405,14,prim
30,406,14,prim
21,408,14,prim
25,409,14,prim
37,410,14,prim
36,414,14,prim
61,415,14,prim
31,417,14,prim
18,418,14,prim
74,419,14,prim
69,424,14,prim
8,427,14,prim
58,428,14,prim
69,430,14,prim
47,434,14,prim
60,435,14,prim
8,441,14,prim
63,453,14,prim
79,454,14,prim
68,456,14,prim
30,457,14,prim
30,458,14,prim
12,462,14,prim
16,463,14,prim
43,465,14,prim
75,466,14,prim
8,467,14,prim
75,468,14,prim
7,469,14,prim
38,470,14,prim
59,471,14,prim
43,474,14,prim
8,480,14,prim
9,482,14,prim
63,484,14,prim
14,485,14,prim
19,487,14,prim
68,425,14,prim
45,499,14,prim
36,501,14,prim
55,504,14,prim
55,505,14,prim
32,507,14,prim
8,508,14,prim
8,509,14,prim
8,510,14,prim
33,513,14,prim
77,515,14,prim
60,520,14,prim
44,521,14,prim
30,522,14,prim
32,525,14,prim
69,528,14,prim
8,529,14,prim
31,533,14,prim
9,536,14,prim
61,538,14,prim
9,539,14,prim
69,540,14,prim
26,541,14,prim
73,543,14,prim
25,544,14,prim
30,545,14,prim
57,547,14,prim
4,549,14,prim
10,550,14,prim
42,551,14,prim
43,552,14,prim
72,553,14,prim
8,554,14,prim
57,555,14,prim
45,556,14,prim
47,557,14,prim
78,558,14,prim
8,559,14,prim
25,560,14,prim
78,562,14,prim
61,564,14,prim
53,566,14,prim
66,567,14,prim
18,568,14,prim
54,570,14,prim
29,574,14,prim
1,576,14,prim
77,577,14,prim
15,581,14,prim
75,582,14,prim
78,583,14,prim
16,584,14,prim
16,585,14,prim
55,586,14,prim
61,587,14,prim
55,588,14,prim
27,590,14,prim
8,592,14,prim
57,593,14,prim
13,594,14,prim
26,596,14,prim
61,599,14,prim
38,602,14,prim
15,603,14,prim
8,608,14,prim
8,609,14,prim
8,610,14,prim
8,612,14,prim
8,613,14,prim
8,614,14,prim
8,615,14,prim
8,617,14,prim
8,618,14,prim
8,619,14,prim
8,620,14,prim
8,621,14,prim
27,622,14,prim
1,625,14,prim
8,629,14,prim
71,630,14,prim
27,631,14,prim
74,633,14,prim
38,634,14,prim
69,636,14,prim
75,637,14,prim
32,639,14,prim
7,640,14,prim
79,641,14,prim
38,642,14,prim
33,645,14,prim
15,647,14,prim
43,650,14,prim
32,651,14,prim
32,652,14,prim
68,657,14,prim
57,662,14,prim
75,663,14,prim
69,664,14,prim
17,665,14,prim
65,666,14,prim
72,516,14,sec
15,667,14,prim
43,669,14,prim
43,670,14,prim
40,671,14,prim
60,672,14,prim
8,674,14,prim
8,675,14,prim
8,676,14,prim
77,677,14,prim
8,678,14,prim
5,679,14,prim
12,682,14,prim
8,685,14,prim
62,688,14,prim
60,695,14,prim
48,698,14,prim
51,699,14,prim
27,700,14,prim
8,705,14,prim
5,706,14,prim
65,709,14,prim
46,711,14,prim
62,713,14,prim
8,714,14,prim
8,715,14,prim
61,721,14,prim
13,723,14,prim
56,727,14,prim
74,730,14,prim
60,740,14,prim
26,741,14,prim
26,745,14,prim
52,746,14,prim
8,749,14,prim
55,751,14,prim
38,752,14,prim
23,757,14,prim
62,758,14,prim
45,759,14,prim
54,762,14,prim
51,763,14,prim
9,772,14,prim
7,774,14,prim
27,776,14,prim
51,780,14,prim
11,783,14,prim
69,786,14,prim
4,789,14,prim
4,790,14,prim
43,793,14,prim
9,794,14,prim
36,796,14,prim
37,798,14,prim
60,532,14,prim
8,712,14,prim
23,819,14,prim
69,823,14,prim
51,824,14,prim
51,825,14,prim
20,827,14,prim
51,828,14,prim
69,833,14,prim
14,834,14,prim
51,836,14,prim
30,838,14,prim
68,839,14,prim
51,840,14,prim
69,841,14,prim
77,842,14,prim
74,844,14,prim
16,845,14,prim
36,848,14,prim
7,849,14,prim
69,857,14,prim
37,860,14,prim
8,861,14,prim
61,864,14,prim
69,865,14,prim
37,870,14,prim
22,872,14,prim
36,873,14,prim
60,874,14,prim
33,875,14,prim
27,876,14,prim
68,878,14,prim
68,879,14,prim
33,880,14,prim
49,883,14,prim
72,885,14,prim
30,886,14,prim
33,890,14,prim
30,891,14,prim
66,893,14,prim
4,895,14,prim
9,896,14,prim
39,897,14,prim
72,898,14,prim
56,901,14,prim
39,902,14,prim
1,904,14,prim
63,906,14,prim
33,907,14,prim
36,908,14,prim
74,909,14,prim
68,910,14,prim
74,913,14,prim
5,914,14,prim
5,915,14,prim
4,918,14,prim
30,925,14,prim
69,926,14,prim
12,932,14,prim
46,933,14,prim
9,934,14,prim
14,935,14,prim
64,936,14,prim
6,942,14,prim
11,945,14,prim
51,947,14,prim
51,948,14,prim
79,951,14,prim
16,953,14,prim
69,954,14,prim
27,956,14,prim
23,959,14,prim
31,962,14,prim
25,969,14,prim
63,971,14,prim
51,975,14,prim
52,977,14,prim
23,979,14,prim
54,985,14,prim
69,986,14,prim
11,994,14,prim
66,996,14,prim
19,998,14,prim
14,1001,14,prim
14,1004,14,prim
43,1015,14,prim
83,1017,14,prim
55,1021,14,prim
73,1025,14,prim
79,1026,14,prim
51,1027,14,prim
39,1028,14,prim
74,1030,14,prim
51,1034,14,prim
5,1035,14,prim
78,1037,14,prim
13,1040,14,prim
25,1041,14,prim
66,1043,14,prim
55,1046,14,prim
6,1053,14,prim
31,1058,14,prim
69,1062,14,prim
13,1064,14,prim
46,1065,14,prim
51,1069,14,prim
51,1071,14,prim
79,1073,14,prim
26,1080,14,prim
23,1086,14,prim
69,1087,14,prim
66,1089,14,prim
68,1094,14,prim
47,1095,14,prim
74,1096,14,prim
54,1098,14,prim
69,1099,14,prim
20,1102,14,prim
69,1106,14,prim
36,1108,14,prim
69,1111,14,prim
15,1112,14,prim
49,1113,14,prim
27,1114,14,prim
36,1116,14,prim
74,1118,14,prim
68,1121,14,prim
33,1122,14,prim
75,1123,14,prim
72,1124,14,prim
46,1127,14,prim
74,1128,14,prim
1,1130,14,prim
27,1135,14,prim
51,1137,14,prim
69,1142,14,prim
30,1153,14,prim
57,1154,14,prim
6,1155,14,prim
69,1156,14,prim
40,1157,14,prim
68,1158,14,prim
40,1159,14,prim
69,1161,14,prim
27,1162,14,prim
30,1163,14,prim
67,1164,14,prim
9,1165,14,prim
40,1166,14,prim
71,1167,14,prim
30,1168,14,prim
68,1169,14,prim
23,1170,14,prim
29,1172,14,prim
46,1174,14,prim
30,1175,14,prim
60,1176,14,prim
38,1177,14,prim
33,1178,14,prim
40,1179,14,prim
60,1180,14,prim
15,1181,14,prim
68,1182,14,prim
65,1183,14,prim
27,1184,14,prim
38,1185,14,prim
69,1186,14,prim
69,1187,14,prim
30,1188,14,prim
29,1189,14,prim
30,1190,14,prim
65,1191,14,prim
32,1192,14,prim
68,1194,14,prim
6,1196,14,prim
25,1197,14,prim
63,1199,14,prim
36,1200,14,prim
45,1201,14,prim
30,1202,14,prim
29,1204,14,prim
30,1205,14,prim
12,1206,14,prim
69,1207,14,prim
36,1208,14,prim
27,1209,14,prim
15,1210,14,prim
10,1211,14,prim
27,1213,14,prim
36,1214,14,prim
60,1215,14,prim
9,1216,14,prim
1,1217,14,prim
13,1218,14,prim
12,1219,14,prim
59,1220,14,prim
59,1221,14,prim
69,1222,14,prim
60,1223,14,prim
12,1224,14,prim
15,1225,14,prim
12,1226,14,prim
61,1548,14,prim
82,1549,14,prim
30,1553,14,prim
30,1554,14,prim
48,1555,14,prim
48,1556,14,prim
9,1557,14,prim
61,306,12,prim
13,821,12,prim
68,308,12,prim
68,1148,12,prim
30,1149,12,prim
61,309,12,prim
69,806,12,prim
39,902,12,prim
69,754,12,prim
57,314,12,prim
8,629,12,prim
26,315,12,prim
6,1093,12,prim
7,640,12,prim
12,932,12,prim
21,316,12,prim
21,317,12,prim
68,1094,12,prim
47,1095,12,prim
69,823,12,prim
9,319,12,prim
46,933,12,prim
54,777,12,prim
6,322,12,prim
60,324,12,prim
8,325,12,prim
61,864,12,prim
32,1227,12,prim
8,327,12,prim
9,934,12,prim
75,698,12,prim
38,1150,12,prim
51,824,12,prim
51,1137,12,prim
64,936,12,prim
64,330,12,prim
30,1151,12,prim
79,1096,12,prim
8,675,12,prim
9,940,12,prim
27,167,12,prim
38,752,12,prim
57,1152,12,prim
55,751,12,prim
8,608,12,prim
30,1153,12,prim
62,334,12,prim
51,825,12,prim
6,942,12,prim
8,336,12,prim
26,337,12,prim
23,757,12,prim
54,339,12,prim
30,340,12,prim
69,1156,12,prim
71,630,12,prim
2,341,12,prim
62,758,12,prim
26,741,12,prim
15,343,12,prim
8,345,12,prim
27,631,12,prim
11,945,12,prim
66,893,12,prim
40,1157,12,prim
5,346,12,prim
45,759,12,prim
74,347,12,prim
57,662,12,prim
15,351,12,prim
51,947,12,prim
51,948,12,prim
19,353,12,prim
78,354,12,prim
46,924,12,prim
39,689,12,prim
61,689,12,prim
54,762,12,prim
1,904,12,prim
8,357,12,prim
68,1158,12,prim
54,1098,12,prim
40,1159,12,prim
69,358,12,prim
26,359,12,prim
69,360,12,prim
8,609,12,prim
65,361,12,prim
30,894,12,prim
79,951,12,prim
65,363,12,prim
69,1161,12,prim
40,364,12,prim
7,774,12,prim
69,365,12,prim
32,1228,12,prim
43,805,12,prim
26,366,12,prim
27,1162,12,prim
57,368,12,prim
30,1163,12,prim
15,372,12,prim
61,373,12,prim
61,374,12,prim
62,374,12,prim
67,1164,12,prim
74,633,12,prim
8,147,12,prim
51,375,12,prim
69,1099,12,prim
8,705,12,prim
54,376,12,prim
10,377,12,prim
10,378,12,prim
40,379,12,prim
38,634,12,prim
56,381,12,prim
8,382,12,prim
22,383,12,prim
36,385,12,prim
74,1229,12,prim
53,386,12,prim
1,826,12,prim
69,865,12,prim
9,1165,12,prim
4,895,12,prim
72,866,12,prim
42,388,12,prim
40,1166,12,prim
69,954,12,prim
71,1167,12,prim
8,610,12,prim
27,956,12,prim
42,389,12,prim
30,1168,12,prim
68,808,12,prim
40,391,12,prim
61,393,12,prim
40,671,12,prim
3,394,12,prim
75,663,12,prim
6,1101,12,prim
27,211,12,prim
68,916,12,prim
13,395,12,prim
23,959,12,prim
68,1169,12,prim
23,1170,12,prim
8,398,12,prim
20,827,12,prim
13,399,12,prim
59,400,12,prim
30,260,12,prim
69,664,12,prim
51,828,12,prim
63,906,12,prim
29,1172,12,prim
13,723,12,prim
13,965,12,prim
23,404,12,prim
69,636,12,prim
51,699,12,prim
9,405,12,prim
30,406,12,prim
54,1173,12,prim
21,408,12,prim
9,810,12,prim
1,1103,12,prim
25,409,12,prim
37,410,12,prim
74,1105,12,prim
25,969,12,prim
12,31,12,prim
43,970,12,prim
75,637,12,prim
30,1175,12,prim
22,1230,12,prim
61,415,12,prim
51,780,12,prim
61,416,12,prim
69,1106,12,prim
31,417,12,prim
61,973,12,prim
18,418,12,prim
74,419,12,prim
9,811,12,prim
38,154,12,prim
1,625,12,prim
61,724,12,prim
51,975,12,prim
32,639,12,prim
60,672,12,prim
60,1176,12,prim
69,424,12,prim
51,763,12,prim
52,977,12,prim
23,979,12,prim
43,793,12,prim
8,427,12,prim
8,612,12,prim
52,746,12,prim
58,428,12,prim
27,700,12,prim
69,430,12,prim
24,831,12,prim
24,859,12,prim
79,641,12,prim
6,1231,12,prim
36,1108,12,prim
43,725,12,prim
38,1177,12,prim
39,775,12,prim
61,775,12,prim
33,1178,12,prim
47,434,12,prim
38,642,12,prim
8,613,12,prim
54,985,12,prim
69,986,12,prim
4,918,12,prim
60,435,12,prim
68,425,12,prim
37,870,12,prim
20,1110,12,prim
33,645,12,prim
11,783,12,prim
11,1232,12,prim
79,993,12,prim
24,858,12,prim
27,776,12,prim
19,998,12,prim
8,441,12,prim
22,872,12,prim
9,794,12,prim
69,812,12,prim
40,1179,12,prim
14,1001,12,prim
60,740,12,prim
19,1003,12,prim
36,873,12,prim
60,695,12,prim
62,446,12,prim
56,727,12,prim
60,874,12,prim
33,875,12,prim
60,1180,12,prim
15,1181,12,prim
68,1182,12,prim
33,907,12,prim
63,453,12,prim
65,1183,12,prim
62,688,12,prim
27,1184,12,prim
79,454,12,prim
55,455,12,prim
8,674,12,prim
68,456,12,prim
15,647,12,prim
30,457,12,prim
30,458,12,prim
38,1185,12,prim
43,459,12,prim
11,1010,12,prim
43,648,12,prim
37,798,12,prim
69,857,12,prim
69,1186,12,prim
43,650,12,prim
65,709,12,prim
27,814,12,prim
8,614,12,prim
8,615,12,prim
69,833,12,prim
12,462,12,prim
59,251,12,prim
79,815,12,prim
69,1187,12,prim
16,463,12,prim
32,651,12,prim
43,1015,12,prim
43,465,12,prim
30,1188,12,prim
75,466,12,prim
8,467,12,prim
69,1111,12,prim
1,1141,12,prim
75,468,12,prim
7,469,12,prim
77,1017,12,prim
83,1017,12,prim
32,652,12,prim
15,1112,12,prim
69,816,12,prim
38,470,12,prim
8,685,12,prim
59,471,12,prim
29,1189,12,prim
31,1018,12,prim
36,908,12,prim
6,1233,12,prim
14,273,12,prim
43,474,12,prim
14,834,12,prim
22,834,12,prim
30,1190,12,prim
27,876,12,prim
49,1113,12,prim
55,1021,12,prim
9,896,12,prim
65,1191,12,prim
27,476,12,prim
67,150,12,prim
74,730,12,prim
36,796,12,prim
46,711,12,prim
32,1192,12,prim
77,677,12,prim
5,915,12,prim
8,480,12,prim
73,1025,12,prim
74,909,12,prim
5,679,12,prim
68,878,12,prim
6,1115,12,prim
9,482,12,prim
8,617,12,prim
51,1027,12,prim
51,836,12,prim
38,237,12,prim
68,1194,12,prim
39,897,12,prim
63,484,12,prim
68,879,12,prim
39,1028,12,prim
36,731,12,prim
14,485,12,prim
19,487,12,prim
61,488,12,prim
74,1030,12,prim
36,1116,12,prim
25,489,12,prim
39,800,12,prim
61,490,12,prim
73,491,12,prim
72,898,12,prim
51,1034,12,prim
5,1035,12,prim
8,1198,12,prim
25,817,12,prim
61,817,12,prim
74,913,12,prim
1,1117,12,prim
63,1199,12,prim
36,1234,12,prim
68,910,12,prim
27,294,12,prim
8,712,12,prim
62,712,12,prim
78,1037,12,prim
33,880,12,prim
13,1038,12,prim
38,493,12,prim
8,618,12,prim
30,495,12,prim
13,1040,12,prim
62,713,12,prim
45,499,12,prim
45,1201,12,prim
25,1041,12,prim
36,501,12,prim
8,714,12,prim
69,118,12,prim
28,142,12,prim
55,504,12,prim
66,1043,12,prim
37,860,12,prim
55,505,12,prim
23,912,12,prim
30,1202,12,prim
27,622,12,prim
17,665,12,prim
55,1046,12,prim
32,507,12,prim
38,283,12,prim
30,838,12,prim
69,786,12,prim
54,1203,12,prim
8,508,12,prim
8,509,12,prim
8,676,12,prim
29,1204,12,prim
49,883,12,prim
15,749,12,prim
43,1050,12,prim
8,510,12,prim
1,512,12,prim
68,1121,12,prim
33,513,12,prim
33,1122,12,prim
77,515,12,prim
57,516,12,prim
21,517,12,prim
68,839,12,prim
60,104,12,prim
60,520,12,prim
46,696,12,prim
56,1052,12,prim
75,673,12,prim
44,521,12,prim
9,772,12,prim
30,1205,12,prim
30,522,12,prim
60,10,12,prim
6,1053,12,prim
32,525,12,prim
24,1054,12,prim
12,1206,12,prim
69,528,12,prim
36,414,12,prim
8,529,12,prim
74,1235,12,prim
31,1058,12,prim
60,532,12,prim
74,801,12,prim
23,819,12,prim
31,533,12,prim
69,1062,12,prim
36,535,12,prim
75,1123,12,prim
9,536,12,prim
62,537,12,prim
61,538,12,prim
13,1064,12,prim
23,885,12,prim
9,539,12,prim
5,914,12,prim
69,1207,12,prim
69,540,12,prim
30,886,12,prim
26,541,12,prim
73,543,12,prim
25,544,12,prim
30,545,12,prim
61,546,12,prim
5,706,12,prim
29,1236,12,prim
8,678,12,prim
43,670,12,prim
57,547,12,prim
27,1209,12,prim
4,789,12,prim
